order_id,order_date,brand,category,product_name,units_sold,unit_price,gross_revenue,discount_pct,net_revenue,client_id,client_segment,channel,month,weekday,quarter,price_tier,holiday_season
3284,2023-08-28,Sephora Collection,Makeup,Volumizing Mascara,3.0,44.84,134.52,5.0,127.79,C3127,Medium Value,In-Store,2023-08,Monday,3.0,Mid,0
3285,2023-10-28,Charlotte Tilbury,Skincare,Niacinamide Toner,4.0,43.775000000000006,175.10000000000002,0.0,175.10000000000002,C1164,Low Value,Online,2023-10,Saturday,4.0,Mid,0
3286,2023-03-31,Charlotte Tilbury,Haircare,Repair Conditioner,5.0,52.88,264.4,25.0,198.3,C3788,Medium Value,,2023-03,Friday,1.0,Premium,0
3287,2023-04-13,Sephora Collection,Makeup,Highlighter Palette,5.0,43.775000000000006,218.87500000000003,25.0,218.87500000000003,C1880,High Value,Online,2023-04,Thursday,2.0,Mid,0
3289,2023-01-08,Laneige,Makeup,Setting Powder,2.0,43.775000000000006,87.55000000000001,25.0,87.55000000000001,C2276,High Value,Online,2023-01,Sunday,1.0,Mid,0
3290,2023-06-02,Fenty Beauty,Fragrance,Unknown Product,3.0,43.775000000000006,131.32500000000002,30.0,131.32500000000002,C4483,High Value,In-Store,2023-06,Friday,2.0,Mid,0
3291,2023-12-13,Glow Recipe,Haircare,Unknown Product,6.0,34.71,208.26,10.0,187.43,C1219,High Value,In-Store,2023-12,Wednesday,4.0,Mid,1
3292,2023-06-23,Rare Beauty,Makeup,Highlighter Palette,4.0,27.27,109.08,10.0,98.17,C2378,Low Value,,2023-06,Friday,2.0,Mid,0
3293,2023-12-09,,Makeup,Highlighter Palette,2.0,34.31,68.62,5.0,65.19,C3566,Low Value,Online,2023-12,Saturday,4.0,Mid,1
3294,2023-06-07,Glow Recipe,Makeup,Liquid Foundation,3.0,44.48,133.44,15.0,113.42,C1985,Low Value,In-Store,2023-06,Wednesday,2.0,Mid,0
3295,2023-08-03,Charlotte Tilbury,Haircare,Repair Conditioner,6.0,35.7,214.2,10.0,192.78,C3673,High Value,,2023-08,Thursday,3.0,Mid,0
3296,2023-06-26,Dior,Makeup,Matte Lipstick,2.0,50.95,101.9,20.0,81.52,C1536,Low Value,Online,2023-06,Monday,2.0,Premium,0
3297,2023-06-24,Sephora Collection,Makeup,Cream Blush,4.0,44.76,179.04,10.0,161.14,C3386,High Value,In-Store,2023-06,Saturday,2.0,Mid,0
3298,2023-12-06,,Makeup,Cream Blush,4.0,56.67,226.68,0.0,226.68,C4146,High Value,In-Store,2023-12,Wednesday,4.0,Premium,1
3299,2023-12-04,Laneige,Skincare,SPF 50 Sunscreen,4.0,32.33,129.32,0.0,129.32,C2051,Medium Value,,2023-12,Monday,4.0,Mid,1
3300,2023-05-26,,Skincare,Gel Cleanser,2.0,69.23,138.46,,138.46,C1372,Low Value,In-Store,2023-05,Friday,2.0,Premium,0
3301,2023-11-20,Glow Recipe,Makeup,Volumizing Mascara,6.0,37.51,225.06,25.0,168.8,C4811,Medium Value,In-Store,2023-11,Monday,4.0,Mid,1
3302,2023-06-10,Charlotte Tilbury,Haircare,Repair Conditioner,2.0,54.17,108.34,5.0,102.92,C2214,,Online,2023-06,Saturday,2.0,Premium,0
3303,2023-05-07,Rare Beauty,Haircare,Leave-in Treatment,6.0,29.9,179.4,25.0,134.55,C1873,Medium Value,,2023-05,Sunday,2.0,Mid,0
3304,2023-03-23,Charlotte Tilbury,Skincare,SPF 50 Sunscreen,4.0,43.57,174.28,10.0,156.85,C2928,Medium Value,,2023-03,Thursday,1.0,Mid,0
3305,2023-05-27,Rare Beauty,Skincare,Niacinamide Toner,6.0,74.55,447.3,30.0,313.11,C3095,Low Value,Online,2023-05,Saturday,2.0,Premium,0
3306,2023-08-27,Fenty Beauty,Fragrance,Travel Spray,4.0,69.97,279.88,15.0,237.9,C1785,New,In-Store,2023-08,Sunday,3.0,Premium,0
3307,2023-03-25,Charlotte Tilbury,Haircare,Hair Oil,5.0,21.09,105.45,20.0,84.36,C3365,Low Value,,2023-03,Saturday,1.0,Budget,0
3308,2023-04-23,Glow Recipe,Skincare,Niacinamide Toner,4.0,77.43,309.72,15.0,263.26,C2022,Medium Value,,2023-04,Sunday,2.0,Premium,0
3309,2023-08-13,Charlotte Tilbury,Makeup,Setting Powder,1.0,25.5,25.5,25.0,19.12,C3773,Medium Value,Online,2023-08,Sunday,3.0,Mid,0
3310,2023-11-28,Dior,Makeup,Volumizing Mascara,3.0,51.1,153.3,30.0,107.31,C4128,High Value,,2023-11,Tuesday,4.0,Premium,1
3311,2023-08-31,Fenty Beauty,Skincare,Gel Cleanser,6.0,67.11,402.66,10.0,362.39,C1803,Low Value,,2023-08,Thursday,3.0,Premium,0
3312,2023-05-23,Sephora Collection,Makeup,Setting Powder,3.0,47.81,143.43,15.0,121.92,C1175,,,2023-05,Tuesday,2.0,Mid,0
3313,2023-02-10,Charlotte Tilbury,Fragrance,Rollerball Perfume,3.0,115.78,347.34,30.0,243.14,C2194,Low Value,Online,2023-02,Friday,1.0,Luxury,0
3314,,Rare Beauty,Haircare,Leave-in Treatment,6.0,38.94,233.64,10.0,210.28,C4290,Low Value,Online,NaT,,,Mid,0
3315,2023-10-12,Laneige,Skincare,Niacinamide Toner,3.0,45.93,137.79,5.0,130.9,C3820,Medium Value,In-Store,2023-10,Thursday,4.0,Mid,0
3316,2023-04-15,Charlotte Tilbury,Skincare,Vitamin C Serum,5.0,58.07,290.35,5.0,275.83,C2929,Medium Value,,2023-04,Saturday,2.0,Premium,0
3318,2023-11-03,Charlotte Tilbury,Fragrance,Eau de Parfum,6.0,133.84,803.04,10.0,722.74,C3934,High Value,In-Store,2023-11,Friday,4.0,Luxury,1
3319,2023-11-27,Sephora Collection,Makeup,Lip Gloss,4.0,59.35,237.4,5.0,225.53,C1654,Medium Value,In-Store,2023-11,Monday,4.0,Premium,1
3320,2023-09-23,,Makeup,Unknown Product,6.0,43.92,263.52,0.0,263.52,C4801,Medium Value,,2023-09,Saturday,3.0,Mid,0
3321,2023-07-29,Fenty Beauty,Makeup,Cream Blush,6.0,29.94,179.64,5.0,170.66,C1847,New,In-Store,2023-07,Saturday,3.0,Mid,0
3322,2023-02-20,Fenty Beauty,Skincare,Vitamin C Serum,2.0,79.5,159.0,,159.0,C3181,New,Online,2023-02,Monday,1.0,Premium,0
3323,2023-04-28,Fenty Beauty,Skincare,Gel Cleanser,2.0,48.67,97.34,10.0,87.61,C1203,Low Value,Online,2023-04,Friday,2.0,Mid,0
3324,2023-07-20,Rare Beauty,Makeup,Highlighter Palette,5.0,57.72,288.6,15.0,245.31,C2686,High Value,Online,2023-07,Thursday,3.0,Premium,0
3325,2023-02-08,Dior,Haircare,Unknown Product,1.0,46.52,46.52,20.0,37.22,,Low Value,,2023-02,Wednesday,1.0,Mid,0
3326,2023-01-28,Fenty Beauty,Skincare,SPF 50 Sunscreen,4.0,76.96,307.84,5.0,292.45,C3283,High Value,Online,2023-01,Saturday,1.0,Premium,0
3328,2023-03-25,Rare Beauty,Fragrance,Eau de Parfum,1.0,72.85,72.85,0.0,72.85,C3572,New,Online,2023-03,Saturday,1.0,Premium,0
3329,2023-06-04,Fenty Beauty,Skincare,Vitamin C Serum,1.0,42.99,42.99,5.0,40.84,C1892,High Value,Online,2023-06,Sunday,2.0,Mid,0
3330,,Laneige,Haircare,Repair Shampoo,3.0,22.64,67.92,0.0,67.92,C3491,,,NaT,,,Budget,0
3331,2023-01-02,Sephora Collection,Skincare,Vitamin C Serum,3.0,35.77,107.31,0.0,107.31,C2716,,,2023-01,Monday,1.0,Mid,0
3332,2023-04-03,,Skincare,Vitamin C Serum,4.0,38.25,153.0,15.0,130.05,C4466,High Value,In-Store,2023-04,Monday,2.0,Mid,0
3333,2023-06-15,Fenty Beauty,Makeup,Unknown Product,4.0,43.6,174.4,20.0,139.52,C1544,New,,2023-06,Thursday,2.0,Mid,0
3334,2023-12-16,Glow Recipe,Skincare,Hydrating Moisturizer,6.0,74.03,444.18,20.0,355.34,C2045,,Online,2023-12,Saturday,4.0,Premium,1
3336,2023-09-15,Dior,Skincare,Gel Cleanser,1.0,71.2,71.2,30.0,49.84,,New,In-Store,2023-09,Friday,3.0,Premium,0
3337,2023-03-22,,Fragrance,Rollerball Perfume,2.0,79.7,159.4,5.0,151.43,C1326,New,In-Store,2023-03,Wednesday,1.0,Premium,0
3338,2023-09-25,Glow Recipe,Skincare,Gel Cleanser,5.0,77.7,388.5,0.0,388.5,C2194,New,In-Store,2023-09,Monday,3.0,Premium,0
3339,2023-08-23,Laneige,Makeup,Setting Powder,3.0,39.54,118.62,30.0,83.03,C1568,Medium Value,In-Store,2023-08,Wednesday,3.0,Mid,0
3340,2023-11-17,,Skincare,Niacinamide Toner,6.0,19.63,117.78,0.0,117.78,C4035,Low Value,,2023-11,Friday,4.0,Budget,1
3341,2023-11-07,,Makeup,Volumizing Mascara,2.0,36.45,72.9,25.0,54.68,C1493,High Value,,2023-11,Tuesday,4.0,Mid,1
3342,2023-10-28,Rare Beauty,Makeup,Lip Gloss,5.0,43.71,218.55,15.0,185.77,C2337,,,2023-10,Saturday,4.0,Mid,0
3343,2023-12-23,Glow Recipe,Skincare,SPF 50 Sunscreen,1.0,35.76,35.76,,35.76,C1328,High Value,In-Store,2023-12,Saturday,4.0,Mid,1
3344,2023-08-01,Fenty Beauty,Makeup,Matte Lipstick,5.0,58.7,293.5,0.0,293.5,C3768,Low Value,Online,2023-08,Tuesday,3.0,Premium,0
3345,2023-03-03,Laneige,Skincare,Hydrating Moisturizer,5.0,70.45,352.25,,352.25,C3119,,,2023-03,Friday,1.0,Premium,0
3346,2023-02-18,,Makeup,Matte Lipstick,2.0,41.25,82.5,0.0,82.5,C3121,,,2023-02,Saturday,1.0,Mid,0
3347,2023-05-07,Glow Recipe,Haircare,Leave-in Treatment,5.0,43.775000000000006,218.87500000000003,5.0,218.87500000000003,C4350,New,In-Store,2023-05,Sunday,2.0,Mid,0
3348,2023-08-11,Laneige,Haircare,Scalp Scrub,5.0,51.72,258.6,25.0,193.95,C1797,,,2023-08,Friday,3.0,Premium,0
3349,2023-10-06,,Makeup,Matte Lipstick,5.0,53.35,266.75,30.0,186.72,C3312,Low Value,In-Store,2023-10,Friday,4.0,Premium,0
3350,2023-10-21,Dior,Skincare,SPF 50 Sunscreen,1.0,77.4,77.4,15.0,65.79,C4371,,In-Store,2023-10,Saturday,4.0,Premium,0
3351,2023-10-11,Sephora Collection,Makeup,Matte Lipstick,0.0,21.81,0.0,20.0,0.0,C1186,High Value,Online,2023-10,Wednesday,4.0,Budget,0
3352,2023-10-04,Dior,Fragrance,Travel Spray,2.0,91.36,182.72,20.0,146.18,C4313,New,Online,2023-10,Wednesday,4.0,Premium,0
3353,2023-04-17,Charlotte Tilbury,Fragrance,Eau de Parfum,6.0,118.09,708.54,5.0,673.11,C3125,High Value,In-Store,2023-04,Monday,2.0,Luxury,0
3354,2023-05-26,Sephora Collection,Haircare,Hair Oil,2.0,52.95,105.9,30.0,74.13,C1372,High Value,In-Store,2023-05,Friday,2.0,Premium,0
3355,2023-04-09,Sephora Collection,Makeup,Matte Lipstick,1.0,55.28,55.28,25.0,41.46,C2415,New,,2023-04,Sunday,2.0,Premium,0
3356,2023-03-14,,Skincare,Vitamin C Serum,6.0,53.51,321.06,20.0,256.85,,High Value,,2023-03,Tuesday,1.0,Premium,0
3357,2023-05-02,Sephora Collection,Skincare,Gel Cleanser,5.0,41.05,205.25,5.0,194.99,C4001,Low Value,Online,2023-05,Tuesday,2.0,Mid,0
3358,2023-01-30,Fenty Beauty,Makeup,Cream Blush,6.0,49.99,299.94,25.0,224.95,C3654,New,,2023-01,Monday,1.0,Mid,0
3359,2023-07-07,Rare Beauty,Skincare,Overnight Face Mask,5.0,39.21,196.05,15.0,166.64,C4612,Medium Value,In-Store,2023-07,Friday,3.0,Mid,0
3360,2023-12-30,Charlotte Tilbury,Skincare,Hydrating Moisturizer,2.0,22.89,45.78,25.0,34.34,C2642,,Online,2023-12,Saturday,4.0,Budget,1
3361,2023-12-20,Glow Recipe,Makeup,Setting Powder,4.0,37.13,148.52,20.0,118.82,C2617,Medium Value,Online,2023-12,Wednesday,4.0,Mid,1
3362,2023-10-15,Sephora Collection,Makeup,Lip Gloss,2.0,37.22,74.44,,74.44,C3962,New,Online,2023-10,Sunday,4.0,Mid,0
3363,2023-07-14,Rare Beauty,Skincare,Unknown Product,3.0,46.9,140.7,0.0,140.7,C1343,New,Online,2023-07,Friday,3.0,Mid,0
3364,2023-06-05,Glow Recipe,Haircare,Leave-in Treatment,0.0,43.775000000000006,0.0,20.0,0.0,C2898,High Value,In-Store,2023-06,Monday,2.0,Mid,0
3365,2023-06-21,Fenty Beauty,Skincare,Gel Cleanser,2.0,19.68,39.36,30.0,27.55,C2404,,,2023-06,Wednesday,2.0,Budget,0
3366,2023-12-01,Fenty Beauty,Skincare,SPF 50 Sunscreen,2.0,49.24,98.48,,98.48,C1167,High Value,In-Store,2023-12,Friday,4.0,Mid,1
3367,2023-02-10,Glow Recipe,Makeup,Liquid Foundation,0.0,56.77,0.0,30.0,0.0,C4386,Medium Value,,2023-02,Friday,1.0,Premium,0
3368,2023-03-04,Laneige,Skincare,Niacinamide Toner,1.0,56.64,56.64,5.0,53.81,C2922,Low Value,Online,2023-03,Saturday,1.0,Premium,0
3369,2023-01-23,Glow Recipe,Fragrance,Eau de Parfum,5.0,39.47,197.35,5.0,187.48,C4276,High Value,,2023-01,Monday,1.0,Mid,0
3370,2023-12-26,,Makeup,Lip Gloss,2.0,30.13,60.26,10.0,54.23,C1178,High Value,In-Store,2023-12,Tuesday,4.0,Mid,1
3371,2023-03-16,Fenty Beauty,Makeup,Cream Blush,0.0,55.03,0.0,25.0,0.0,C4826,Low Value,Online,2023-03,Thursday,1.0,Premium,0
3372,2023-02-17,Glow Recipe,Skincare,Gel Cleanser,3.0,77.92,233.76,20.0,187.01,C2435,High Value,,2023-02,Friday,1.0,Premium,0
3373,2023-06-09,Charlotte Tilbury,Makeup,Liquid Foundation,2.0,51.04,102.08,,102.08,C2510,New,In-Store,2023-06,Friday,2.0,Premium,0
3374,,Glow Recipe,Haircare,Hair Oil,5.0,40.3,201.5,5.0,191.42,C1369,High Value,,NaT,,,Mid,0
3375,2023-04-28,Charlotte Tilbury,Makeup,Liquid Foundation,5.0,58.73,293.65,25.0,220.24,C2883,High Value,,2023-04,Friday,2.0,Premium,0
3376,2023-04-10,Rare Beauty,Haircare,Leave-in Treatment,1.0,54.24,54.24,10.0,48.82,,High Value,Online,2023-04,Monday,2.0,Premium,0
3377,2023-06-16,Charlotte Tilbury,Makeup,Setting Powder,6.0,55.08,330.48,25.0,247.86,C3972,Medium Value,,2023-06,Friday,2.0,Premium,0
3378,2023-10-17,,Makeup,Liquid Foundation,4.0,31.76,127.04,15.0,107.98,,Low Value,Online,2023-10,Tuesday,4.0,Mid,0
3379,2023-06-05,Charlotte Tilbury,Skincare,Overnight Face Mask,0.0,73.14,0.0,20.0,0.0,C1774,Low Value,Online,2023-06,Monday,2.0,Premium,0
3380,2023-01-07,Laneige,Makeup,Highlighter Palette,4.0,27.12,108.48,25.0,81.36,C1989,Low Value,,2023-01,Saturday,1.0,Mid,0
3381,2023-07-15,Laneige,Makeup,Matte Lipstick,3.0,53.04,159.12,,159.12,C4088,,Online,2023-07,Saturday,3.0,Premium,0
3382,2023-02-25,Fenty Beauty,Skincare,Gel Cleanser,4.0,60.49,241.96,0.0,241.96,C2442,High Value,,2023-02,Saturday,1.0,Premium,0
3383,2023-11-17,,Fragrance,Unknown Product,5.0,104.12,520.6,30.0,364.42,C2326,Medium Value,Online,2023-11,Friday,4.0,Luxury,1
3384,2023-07-12,Dior,Fragrance,Unknown Product,4.0,124.86,499.44,15.0,424.52,C4741,Low Value,Online,2023-07,Wednesday,3.0,Luxury,0
3385,2023-02-16,,Skincare,Hydrating Moisturizer,3.0,49.76,149.28,,149.28,C4720,Medium Value,Online,2023-02,Thursday,1.0,Mid,0
3386,2023-05-28,Sephora Collection,Makeup,Volumizing Mascara,6.0,35.09,210.54,0.0,210.54,C4970,Medium Value,,2023-05,Sunday,2.0,Mid,0
3387,2023-10-02,Rare Beauty,Makeup,Highlighter Palette,2.0,23.8,47.6,25.0,35.7,C1529,High Value,,2023-10,Monday,4.0,Budget,0
3388,2023-06-06,Rare Beauty,Fragrance,Eau de Parfum,5.0,45.92,229.6,0.0,229.6,C1643,,In-Store,2023-06,Tuesday,2.0,Mid,0
3389,2023-07-21,Dior,Skincare,SPF 50 Sunscreen,3.0,43.775000000000006,131.32500000000002,20.0,131.32500000000002,C1554,High Value,,2023-07,Friday,3.0,Mid,0
3390,2023-05-06,Fenty Beauty,Skincare,Overnight Face Mask,2.0,25.36,50.72,30.0,35.5,C1623,,Online,2023-05,Saturday,2.0,Mid,0
3391,2023-11-01,Glow Recipe,Makeup,Highlighter Palette,3.0,31.57,94.71,,94.71,C4446,Low Value,In-Store,2023-11,Wednesday,4.0,Mid,1
3392,2023-10-21,Charlotte Tilbury,Skincare,Hydrating Moisturizer,4.0,30.66,122.64,,122.64,C1640,Low Value,In-Store,2023-10,Saturday,4.0,Mid,0
3393,2023-03-05,Laneige,Fragrance,Travel Spray,2.0,62.69,125.38,0.0,125.38,C3641,New,In-Store,2023-03,Sunday,1.0,Premium,0
3394,2023-11-21,Charlotte Tilbury,Fragrance,Eau de Parfum,6.0,40.65,243.9,30.0,170.73,C2752,Medium Value,,2023-11,Tuesday,4.0,Mid,1
3395,2023-06-25,Sephora Collection,Haircare,Scalp Scrub,6.0,27.08,162.48,20.0,129.98,C1500,High Value,In-Store,2023-06,Sunday,2.0,Mid,0
3396,2023-04-26,Laneige,Makeup,Lip Gloss,3.0,40.26,120.78,0.0,120.78,C4134,New,Online,2023-04,Wednesday,2.0,Mid,0
3397,2023-07-23,Fenty Beauty,Haircare,Repair Conditioner,2.0,31.67,63.34,10.0,57.01,C2542,Medium Value,,2023-07,Sunday,3.0,Mid,0
3398,2023-11-17,Sephora Collection,Fragrance,Eau de Parfum,5.0,95.52,477.6,10.0,429.84,C4870,New,Online,2023-11,Friday,4.0,Premium,1
3400,2023-04-23,Charlotte Tilbury,Makeup,Highlighter Palette,6.0,40.62,243.72,0.0,243.72,C3974,New,Online,2023-04,Sunday,2.0,Mid,0
3401,2023-12-31,Sephora Collection,Skincare,Overnight Face Mask,4.0,43.775000000000006,175.10000000000002,20.0,175.10000000000002,C1168,High Value,Online,2023-12,Sunday,4.0,Mid,1
3402,2023-11-21,,Skincare,Vitamin C Serum,3.0,36.06,108.18,10.0,97.36,C3398,High Value,,2023-11,Tuesday,4.0,Mid,1
3403,2023-12-10,Charlotte Tilbury,Skincare,Overnight Face Mask,5.0,59.8,299.0,15.0,254.15,C2310,High Value,,2023-12,Sunday,4.0,Premium,1
3404,2023-03-08,Glow Recipe,Skincare,Overnight Face Mask,3.0,74.49,223.47,30.0,156.43,C4403,,Online,2023-03,Wednesday,1.0,Premium,0
3405,2023-03-16,Glow Recipe,Skincare,Unknown Product,2.0,35.1,70.2,10.0,63.18,C1032,Medium Value,In-Store,2023-03,Thursday,1.0,Mid,0
3406,2023-02-14,,Makeup,Matte Lipstick,3.0,38.88,116.64,20.0,93.31,C4101,New,,2023-02,Tuesday,1.0,Mid,0
3407,,Rare Beauty,Makeup,Lip Gloss,0.0,51.31,0.0,,0.0,C1737,New,,NaT,,,Premium,0
3408,2023-06-03,Glow Recipe,Makeup,Matte Lipstick,2.0,32.67,65.34,10.0,58.81,C4654,,In-Store,2023-06,Saturday,2.0,Mid,0
3409,2023-06-04,,Fragrance,Body Mist,2.0,34.77,69.54,0.0,69.54,C4900,High Value,Online,2023-06,Sunday,2.0,Mid,0
3410,2023-12-29,Glow Recipe,Makeup,Highlighter Palette,4.0,50.06,200.24,5.0,190.23,C2701,New,In-Store,2023-12,Friday,4.0,Premium,1
3411,2023-08-22,Sephora Collection,Skincare,Overnight Face Mask,0.0,53.23,0.0,25.0,0.0,,Low Value,,2023-08,Tuesday,3.0,Premium,0
3412,2023-02-20,Sephora Collection,Makeup,Lip Gloss,0.0,44.89,0.0,0.0,0.0,C1549,New,Online,2023-02,Monday,1.0,Mid,0
3413,2023-11-02,Laneige,Fragrance,Body Mist,4.0,67.34,269.36,,269.36,C4200,High Value,Online,2023-11,Thursday,4.0,Premium,1
3414,2023-09-19,,Haircare,Repair Shampoo,0.0,51.85,0.0,10.0,0.0,C4439,Low Value,In-Store,2023-09,Tuesday,3.0,Premium,0
3415,2023-11-11,Dior,Skincare,SPF 50 Sunscreen,3.0,69.05,207.15,25.0,155.36,C4619,,,2023-11,Saturday,4.0,Premium,1
3416,2023-05-05,Laneige,Makeup,Cream Blush,6.0,58.74,352.44,25.0,264.33,C2949,New,,2023-05,Friday,2.0,Premium,0
3417,2023-09-02,Glow Recipe,Fragrance,Eau de Parfum,2.0,61.94,123.88,10.0,111.49,C3061,Medium Value,In-Store,2023-09,Saturday,3.0,Premium,0
3418,2023-01-30,Sephora Collection,Makeup,Highlighter Palette,4.0,39.3,157.2,10.0,141.48,C3705,New,In-Store,2023-01,Monday,1.0,Mid,0
3419,2023-05-02,Glow Recipe,Skincare,SPF 50 Sunscreen,5.0,22.73,113.65,5.0,107.97,C1789,High Value,,2023-05,Tuesday,2.0,Budget,0
3420,2023-05-05,Sephora Collection,Skincare,SPF 50 Sunscreen,4.0,18.21,72.84,,72.84,,High Value,Online,2023-05,Friday,2.0,Budget,0
3421,2023-02-06,Charlotte Tilbury,Skincare,Niacinamide Toner,2.0,69.12,138.24,25.0,103.68,C3676,Low Value,In-Store,2023-02,Monday,1.0,Premium,0
3422,2023-06-19,Sephora Collection,Fragrance,Eau de Parfum,3.0,89.23,267.69,,267.69,C2525,,In-Store,2023-06,Monday,2.0,Premium,0
3423,2023-05-04,,Makeup,Setting Powder,4.0,25.88,103.52,,103.52,C3662,Medium Value,,2023-05,Thursday,2.0,Mid,0
3424,2023-12-23,,Skincare,Hydrating Moisturizer,5.0,32.67,163.35,10.0,147.01,C3735,Medium Value,Online,2023-12,Saturday,4.0,Mid,1
3425,2023-02-04,Sephora Collection,Skincare,Niacinamide Toner,1.0,54.84,54.84,30.0,38.39,C4254,New,Online,2023-02,Saturday,1.0,Premium,0
3426,2023-03-28,,Skincare,Overnight Face Mask,5.0,51.27,256.35,5.0,243.53,C4358,High Value,In-Store,2023-03,Tuesday,1.0,Premium,0
3427,2023-05-14,Charlotte Tilbury,Haircare,Unknown Product,3.0,48.76,146.28,0.0,146.28,C2312,,,2023-05,Sunday,2.0,Mid,0
3428,2023-07-15,,Makeup,Setting Powder,5.0,19.12,95.6,10.0,86.04,C2535,New,In-Store,2023-07,Saturday,3.0,Budget,0
3429,2023-10-01,Sephora Collection,Skincare,Overnight Face Mask,3.0,50.34,151.02,10.0,135.92,C1701,,Online,2023-10,Sunday,4.0,Premium,0
3430,2023-07-20,Charlotte Tilbury,Fragrance,Rollerball Perfume,3.0,111.06,333.18,15.0,283.2,C3249,Low Value,,2023-07,Thursday,3.0,Luxury,0
3431,2023-10-12,Laneige,Skincare,Gel Cleanser,2.0,48.51,97.02,15.0,82.47,,,In-Store,2023-10,Thursday,4.0,Mid,0
3432,2023-03-18,,Skincare,Hydrating Moisturizer,2.0,37.99,75.98,25.0,56.98,C1342,,Online,2023-03,Saturday,1.0,Mid,0
3433,2023-02-28,Rare Beauty,Fragrance,Unknown Product,2.0,59.0,118.0,15.0,100.3,C3734,Medium Value,Online,2023-02,Tuesday,1.0,Premium,0
3434,2023-05-06,Dior,Haircare,Repair Conditioner,6.0,17.81,106.86,30.0,74.8,C1014,Medium Value,Online,2023-05,Saturday,2.0,Budget,0
3435,2023-04-19,Laneige,Makeup,Unknown Product,4.0,34.2,136.8,20.0,109.44,C4079,Medium Value,,2023-04,Wednesday,2.0,Mid,0
3436,2023-08-12,Fenty Beauty,Fragrance,Body Mist,1.0,91.31,91.31,25.0,68.48,C3469,Low Value,,2023-08,Saturday,3.0,Premium,0
3437,2023-10-05,Charlotte Tilbury,Skincare,Gel Cleanser,3.0,64.44,193.32,10.0,173.99,C3098,Medium Value,Online,2023-10,Thursday,4.0,Premium,0
3438,2023-03-09,,Makeup,Cream Blush,1.0,43.775000000000006,43.775000000000006,30.0,43.775000000000006,C4133,New,,2023-03,Thursday,1.0,Mid,0
3439,2023-03-10,Charlotte Tilbury,Makeup,Setting Powder,4.0,49.71,198.84,,198.84,C1904,New,Online,2023-03,Friday,1.0,Mid,0
3440,2023-06-14,Charlotte Tilbury,Skincare,Unknown Product,5.0,22.61,113.05,10.0,101.75,C4057,,,2023-06,Wednesday,2.0,Budget,0
3441,2023-11-01,,Makeup,Highlighter Palette,3.0,29.24,87.72,15.0,74.56,C4646,Low Value,In-Store,2023-11,Wednesday,4.0,Mid,1
3442,2023-06-11,Charlotte Tilbury,Skincare,Niacinamide Toner,4.0,48.9,195.6,30.0,136.92,C4928,New,Online,2023-06,Sunday,2.0,Mid,0
3443,2023-12-31,Sephora Collection,Skincare,Gel Cleanser,2.0,58.95,117.9,30.0,82.53,C1052,High Value,Online,2023-12,Sunday,4.0,Premium,1
3444,2023-12-08,Dior,Makeup,Cream Blush,4.0,27.2,108.8,0.0,108.8,C4327,Medium Value,Online,2023-12,Friday,4.0,Mid,1
3445,2023-11-05,,Makeup,Highlighter Palette,0.0,37.99,0.0,10.0,0.0,C4642,Medium Value,,2023-11,Sunday,4.0,Mid,1
3446,2023-12-09,Glow Recipe,Skincare,SPF 50 Sunscreen,2.0,79.42,158.84,5.0,150.9,C3348,New,Online,2023-12,Saturday,4.0,Premium,1
3447,2023-02-11,,Haircare,Leave-in Treatment,3.0,22.9,68.7,30.0,48.09,C2937,New,In-Store,2023-02,Saturday,1.0,Budget,0
3448,2023-12-20,Charlotte Tilbury,Haircare,Repair Conditioner,2.0,26.55,53.1,,53.1,C1249,,,2023-12,Wednesday,4.0,Mid,1
3449,2023-04-19,Dior,Makeup,Cream Blush,1.0,27.3,27.3,5.0,25.93,C1168,Medium Value,Online,2023-04,Wednesday,2.0,Mid,0
3450,2023-02-20,,Haircare,Unknown Product,2.0,43.775000000000006,87.55000000000001,10.0,87.55000000000001,C3291,Medium Value,In-Store,2023-02,Monday,1.0,Mid,0
3451,2023-09-07,Laneige,Skincare,SPF 50 Sunscreen,5.0,79.66,398.3,0.0,398.3,C3610,Low Value,In-Store,2023-09,Thursday,3.0,Premium,0
3452,2023-12-07,Dior,Makeup,Unknown Product,2.0,44.43,88.86,10.0,79.97,C4982,,Online,2023-12,Thursday,4.0,Mid,1
3453,2023-01-21,Dior,Skincare,Gel Cleanser,2.0,34.16,68.32,0.0,68.32,C3467,Medium Value,In-Store,2023-01,Saturday,1.0,Mid,0
3454,2023-10-27,Dior,Skincare,Overnight Face Mask,3.0,62.27,186.81,10.0,168.13,C3017,Low Value,,2023-10,Friday,4.0,Premium,0
3455,2023-05-19,Rare Beauty,Makeup,Lip Gloss,6.0,26.13,156.78,20.0,125.42,C2040,Low Value,,2023-05,Friday,2.0,Mid,0
3456,2023-12-25,Rare Beauty,Makeup,Setting Powder,5.0,53.29,266.45,,266.45,,Medium Value,In-Store,2023-12,Monday,4.0,Premium,1
3457,2023-11-20,Fenty Beauty,Makeup,Volumizing Mascara,4.0,55.2,220.8,10.0,198.72,C4175,,In-Store,2023-11,Monday,4.0,Premium,1
3458,2023-04-02,Sephora Collection,Haircare,Scalp Scrub,1.0,43.775000000000006,43.775000000000006,5.0,43.775000000000006,C2154,Medium Value,In-Store,2023-04,Sunday,2.0,Mid,0
